,category,tag,title,content_img,content_text,choices_1,choices_2,choices_3,choices_4,commentary,answer_number
653,,,,,"(1)
SELECT A ID, B.ID
FROM MytestA A FULL OUTER JOIN
MytestB B
ON A.ID = B.ID

(2)
SELECT A ID, B.ID
FROM MytestA A LEFT OUTER JOIN
MytestB B
ON A.ID = B.ID
UNION
SELECT A ID, B.ID
FROM MytestA A RIGHT OUTER JOIN
MytestB B
ON A.ID = B.ID

(3)
SELECT A ID, B.ID
FROM MytestA A, MytestB B
WHERE A.ID = B.ID
UNION ALL
SELECT A.ID, NULL FROM MytestA A
WHERE NOT EXISTS (SELECT 1 FROM
MytestB B WHERE A.ID = B.ID)
UNION ALL
SELECT NULL, B.ID
FROM MytestB B
WHERE NOT EXISTS (SELECT 1 FROM
MytestA A WHERE B.ID = A.ID)","1,2,3","2,3","1,3","1,2",,"1 보기 3개 모두 FULL OUTER JOIN과 동일한 결과를 반환한다. 즉, 교집합과 MytestA 및 MytestB의 차집합 모두가 조회된다."
654,,,,,"SELECT COUNT(*)
FROM limbest.emp
WHERE JOB = 'CLERK'
OR (ENAME LIKE 'T%' AND SAL >= 3000);",8건,7건,6건,5건,,"2 ENAME은 모두 ""T""로 시작한다. 따라서 SAL이 3000이상인 사람이 3건이고 JOB이 ""CLERK""은 4건이다. 따라서 총 7건이 조회된다."
655,,,,,"SELECT COUNT(*) FROM TEST39 GROUP BY COL1
HAVING COUNT(*)>2;",6,5,3,,,"3 COL1 칼럼으로 GROUP BY를 할 경우 행 수가 2건 보다 많은 것은 4,5,6행이다."
656,,,,,"SELECT COUNT(*) AS RESULT FROM TAB1 WHERE COL1 = 200 GROUP BY COL1;
SELECT SUM(COL2) AS RESULT FROM TAB1 WHERE COL1 = 100;
SELECT COUNT(COL1) AS RESULT FROM TAB1 WHERE COL3 = 400;",,,,,,"1 첫 번째 문장은 COL1 = 200 조건에 만족하는 값이 없고, 공집합을 GROUP BY 하면 아무것도 출력되지 않는다. 따라서 공집합에 대한 COUNT 결과는 0 이 아닌 공집합이 출력되므로 컬럼명만 출력되는 형태로 리턴된다. 두 번째 문장은 첫 번째 행에 대한 SUM(COL2)를 출력하게 되는데, 첫 번째 행의 COL2 값이 NULL 이므로 NULL 이 출력된다. NULL 로만 구성된 데이터의 SUM, AVG, MIN, MAX 등의 결과는 NULL 이 리턴되며 COUNT 만 0 으로 출력된다. 따라서 세 번째 문장의 출력값은 0 이 된다."
657,,,,,"SELECT CASE
WHEN C1=1 THEN 10
WHEN C1=2 THEN 20
ELSE C1 END
FROM Mytest;","1,2,30","10,20,30","10,20,3","1,2,3",,3 CASE 문의 조건문에 따라서 1은 10으로 2는 20으로 입력된다.
658,,,,,"SELECT DNAME,
FIRST_VALUE(NAME) OVER(PARTITION BY DNAME ORDER BY SAL) AS VALUE1,
LAST_VALUE(NAME) OVER(PARTITION BY DNAME ORDER BY SAL) AS VALUE2
FROM TAB1;",,,,,,"1 FIRST_VALUE, LAST_VALUE는 ORDER BY 컬럼 순서대로 범위 내 가장 처음 값과 마지막 값을 리턴하는 함수인데, 이때 기본 범위는 RANGE UNBOUNDED PRECEDING AND CURRENT ROW이다. 따라서 같은 DNAME 내 SAL 순서대로 가장 앞에 있는 이름은 아시아지부의 경우 홍길동, 남유럽지부의 경우 김길동이 된다. 하지만 각 행마다 LAST_VALUE를 구할 때 범위가 처음부터 현재 행까지만 고려해서 마지막 값을 리턴하기 때문에 항상 현재 행의 값이 마지막 값이 되므로 각 행의 값이 리턴된다."
659,,,,,"SELECT COUNT(TAB1.COL1) AS CNT
FROM TAB1 LEFT OUTER JOIN TAB2
ON TAB1.COL2 = TAB2.COL2
AND TAB1.COL1 = TAB2.COL1;",6,5,4,3,,2
660,,,,,"SELECT NO,
RANK() OVER(ORDER BY JUMSU DESC) AS RANK1,
DENSE_RANK() OVER(ORDER BY JUMSU DESC) AS RANK2,
ROW_NUMBER() OVER(ORDER BY JUMSU DESC) AS RANK3
FROM STUDENT;",,,,,,"3 RANK는 동점일 경우 같은 등수로 표시하고 다음 순위는 동점인 순위의 수만큼 밀리므로 12245가 출력되지만 DENSE_RANK는 동점일 경우 동순위를 부여 뒤, 다음 순위가 바로 이어지므로 12234가 리턴된다. ROW_NUMER는 동점일 경우를 인정하지 않고 순서대로 나열하므로 12345가 최종 출력된다."
661,,,,,"SELECT COUNT(DATA1), COUNT(DATA2)
FROM (SELECT DISTINCT DATA1, DATA2 FROM Mytest);","1,1","2,2","2,1","1,3",,"2 인라인 뷰에 있는 DISTINCT구는 중복을 제거하기 때문에 1,A 와 1,B 두개의 행이 조회된다. 따라서 행 수를 계산하는 COUNT는 2,2가 조회된다."
662,,,,,"SELECT C1, C2,
CASE
WHEN C2 <= 100 THEN 'B'
WHEN C2 <= 300 THEN 'A'
ELSE 'S'
END GRADE
FROM test19
ORDER BY C2;",,,,,,"4 C2 값으로 오름차순 정렬하고 CASE문으로 B,A,S 등급을 부여한다. 전체등급이 300점을 넘는 등급이 없기 때문에 S등급은 없고 C1의 6번만 A등급을 받는다."
663,,,,,"UPDATE EMPLOYEE E1
SET SAL = (SELECT MAX(SAL)
FROM EMPLOYEE E2
WHERE E1.DNAME = E2.DNAME)
WHERE SAL <= (SELECT AVG(SAL)
FROM EMPLOYEE);",,,,,,"2 전체 평균(4000)보다 급여가 낮은 직원들의 급여만 수정되므로 김길동 두 명의 급여는 수정되지 않는다. SET절은 각 행의 급여 수정 시 부서명을 확인하여 서브쿼리에서 해당 부서의 최대 급여를 찾아 수정하는 구문이다. 따라서 아시아지부는 모두 3000으로, 남유럽지부는 8000으로 수정된다."
664,,,,,"SELECT COUNT(*)
FROM SQLD49, SQLD49_2
WHERE SQLD49.COL1 = SQLD49_2.COL1;",3,4,9,1,,3 INNER JOIN이므로 JOIN조건을 만족하는 행만 가져와서 조건을 수행한다.
665,,,,,"SELECT 사원번호, 이름, LEVEL
FROM 사원
WHERE 지역 = '경기'
START WITH 상위관리자코드 IS NULL
CONNECT BY 상위관리자코드 = PRIOR 사원번호;",,,,,,4 WHERE절은 출력 대상을 결정하기 때문에 서울 지역인 홍길동은 출력하지 않는다.
666,,,,,"SELECT COL1 AS C1, SUM(COL2) AS C2
FROM TAB1
GROUP BY COL1
HAVING SUM(COL2) >= 400;",,,,,,"3 GROUP BY 후 SUM(COL2) 연산 결과 (10, 300), (20, 400), (30, 500), (NULL, 600) 그룹이 출력된다. 이들 중 HAVING 조건에 만족하는 그룹은 (20, 400), (30, 500), (NULL, 600) 이다."
667,,,,,"SELECT *
FROM 고객
ORDER BY 포인트 DESC
OFFSET 2 ROWS
FETCH FIRST 2 ROWS ONLY;",,,,,,4 고객 테이블에서 포인트가 높은 순서대로 정렬을 한 후 2개의 행을 건너 뛰고 3번째부터 2개의 행을 뽑는다.
668,,,,,"select * from A1
union
select * from B1
minus
select * from C1;",4,3,2,1,,"2 select * from A union select * from B를 실행하면 1,2,3,4,5가 반환된다. 해당 결과에 MINUS 조인을 하면 4,5가 빠지기 때문에 최종적으로 1,2,3 이 된다."
669,,,,,"SELECT AVG(COL3) FROM SQLD01;
SELECT AVG(COL3) FROM SQLD01 WHERE COL1 > 0;
SELECT AVG(COL3) FROM SQLD01 WHERE COL1 IS NOT NULL;","10, 10, 10","10, 20, 20","20, 10, 10","20, 20, 20",,"2 이 문제의 핵심은 그룹 함수(SUM, AVG, MAX, MIN)는 실행 시에 NULL이 제외된다는 것이다."
670,,,,,"SELECT ID, PARENT_ID, NAME,
PARENT_NAME
FROM SQLD_13
WHERE PARENT_ID NOT IN (3)
START WITH PARENT_ID = 0
CONNECT BY PRIOR ID = PARENT_ID
ORDER SIBLINGS BY PARENT_ID ASC, ID ASC;",ORDER SIBLINGS BY를 하면 전체 테이블 기준으로 정렬한다.,중복이 생겼을 때 루프를 돌지 않기 위해 NO CYCLE 옵션을 사용할 수 있다.,순방향 전개다.,PARENT_ID가 0이라도 3이 포함되면 전개를 멈춘다.,,"1 ④의 경우, 계층쿼리는 일단 START WITH_CONNECT BY로 전개를 수행한 후에 WHERE로 필터링을 한다. 만약 CONNECT BY에 AND 조건을 PARENT_ID != 3 식이었다면 전개 중에 멈추겠지만 WHERE에서 필터링을 하는 것이므로 일단 전개를 완료한 후에 WHERE가 실행되는 것으로 볼 수 있다."
671,,,,,"SELECT 회원ID,
DENSE_RANK() OVER(ORDER BY (ㄱ) )
AS RANK, 주문금액
FROM SQLD7;",주문금액 1,주문금액 ASC,(주문금액),(주문금액) DESC,,4 결과 테이블은 주문금액이 큰 순서대로 순위를 부여하는 테이블로 주문금액 속성을 내림차순 정렬했을 때의 순위이고 같은 등수 다음에는 바로 다음 등수가 부여되었으므로 DENSE 랭크 함수가 들어가야 한다.
672,,,,,"SELECT SUM(COL2) + SUM(COL3) FROM TAB1;
SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 > 0;
SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 IS NOT NULL;
SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 IS NULL;","1000, NULL, 400, 600","1000, 100, 400, 600","500, NULL, 400, 600","500, 100, 400, 600",,"1 SUM(COL2)는 NULL 만 제외하고 총합을 리턴하므로 500 이 출력된다. 하지만 2 번 지문의 경우 COL1 > 0 조건에 만족하는 행은 첫 번째 행 하나이므로 SUM(COL2) + SUM(COL3) = NULL + 100 이 되며, 이때는 NULL 이 리턴된다."
673,,,,,"고객마스터 테이블의 고객번호는 대표성에 따른
식별자 분류로는 (ㄱ)이고 스스로 생성했는지
여부에 따라서는 (ㄴ)이다. 또한 계좌마스터의 고객번호는
스스로 생성 여부에 따라서 (ㄷ)이다.","ㄱ-내부식별자, ㄴ-단일식별자, ㄷ-보조식별자","ㄱ-보조식별자, ㄴ-내부식별자, ㄷ-외부식별자","ㄱ-주식별자, ㄴ-내부식별자, ㄷ-외부식별자","ㄱ-보조식별자, ㄴ-외부식별자, ㄷ-단일식별자",,3 식별자는 대표성에 따라서 주식별자와 보조식별자로 분류되고 생성 여부에 따라서는 내부 식별자와 외부 식별자로 분류된다. 또한 속성의 수에 따라서 단일 식별자와 복합 식별자로 분류된다.
674,,,,,"SELECT SUM(A.COL1)
FROM TAB1 A, TAB2 B WHERE A.COL2 <> B.COL2;",30,12,10,8,,"2 NULL은 같지 않다에 참이 리턴되지 않는다. 따라서 TAB1 기준 COL2가 A인 경우는 1개, NULL인 경우 0개, B인 경우 1개, C인 경우 2개가 리턴된다. 따라서 이들의 COL1에 대한 총 합은 12가 된다."
675,,,,,"SELECT *
FROM TAB1
UNPIVOT (_____ FOR _____ IN (""2023"", ""2024""));","판매량, 판매량","성별, 판매량","성별, 연도","판매량, 연도",,"4 첫 번째 밑줄은 10, 20, 30, 40 값이 쌓여 하나의 컬럼을 이룰 때 컬럼명을 나타내는 자리이므로 판매량, 두 번째 밑줄은 2023, 2024를 넣을 컬럼명을 의미하므로 연도가 적절하다."
676,,,,,"SELECT ID, AGE
FROM test20
ORDER BY (CASE WHEN ID = 10 OR
ID=13 THEN 1 ELSE 2 END), AGE DESC",,,,,,"4 CASE 문을 사용해서 정렬의 순서를 변경했고 그래서 ID가 13, 10번이 가장 먼저 조회된다. 즉, 10과 13번이 먼저 조회되고 AGE로 DESC이므로 13의 AGE가 50이라서 가장먼저 조회된다."
677,,,,,"SELECT DNMAE,JOB,SUM(SAL)
FROM Mytest
GROUP BY ( )",CUBE(JOB),GROUPING SETS(JOB),"ROLLUP(DNAME,JOB)","CUBE(DNAME,JOB)",,"4 결괏값을 보면 1.DNAME, JOB별 소계 2.DNAME별 소계 3.JOB별 소계 4.전체 집계 등 모든 조합 가능한 소계와 집계가 조회되었으므로 빈칸에 들어갈 그룹 함수는 CUBE이다."
678,,,,,"SELECT EMPNO, ENAME, DEPTNO, SAL,
SUM(SAL) OVER(PARTITION BY DEPTNO ORDER BY SAL
____________________) AS RESULT
FROM EMP;",ROWS BETWEEN 1 PRECEDING AND 1 FOLLOWING,ROWS BETWEEN UNBOUNDED PRECEDING AND 1 FOLLOWING,RANGE BETWEEN 1 PRECEDING AND 1 FOLLOWING,RANGE BETWEEN UNBOUNDED PRECEDING AND 1 FOLLOWING,,"1 누적합의 범위가 각 행마다 이전행과 현재행, 다음행을 연산하고 있으므로(JONES 기준 1100 + 2975 + 3000 = 7075) 1 PRECEDING AND 1 FOLLOWING 이며, SAL이 같은 SCOTT과 FORD의 누적합이 각각 다르게 계산되었으므로 ROWS가 적절하다."
679,,,,,"SELECT SUM(SAL)
FROM EMPLOYEES
WHERE (DEPTNO, SAL) IN (SELECT DEPTNO, MAX(SAL)
FROM EMPLOYEES
GROUP BY DEPTNO);",7500,4500,3000,1500,,"1 다중컬럼 서브쿼리를 사용하여 각 부서별로 최대급여를 받는 직원들의 급여 총합을 출력하고 있다. 10번 부서는 1500, 20번 부서는 3000이지만 FORD와 MILLER 둘 다 출력되므로 총 합은 7500이다."
680,,,,,"SELECT COL1, COL2, COL3,
LEAD(COL3, (ㄱ), (ㄴ)) OVER(PARTITION BY COL1 ORDER BY COL3 ) AS Result FROM Mytest","ㄱ : 1, ㄴ : 4","ㄱ : 1, ㄴ : 9","ㄱ : 2, ㄴ : 4","ㄱ : 2, ㄴ : 9",,"4 COL3 값에서 두 번째 다음값이 Result 값으로 출력되니 (ㄱ)에는 숫자 2가 와야 하고, 현재 COL3값의 두번째 다음값이 해당 파티션내에서 존재하지 않을 경우에는 기본값으로 9를 출력하니 (ㄴ)에는 숫자 9가 와야한다."
681,,,,,"SELECT DEPTNO, DNAME, LEVEL, CONNECT_BY_ROOT(DNAME) AS ROOT
FROM DEPARTMENT
START WITH PART IS NULL
CONNECT BY PRIOR PART = DEPTNO;",,,,,,"3 PRIOR의 위치가 PART에 있으므로 가장 최상위 학과(PART IS NULL)를 먼저 출력하고, 두 행의 PART를 DEPTNO 로 갖는 행을 찾지만 해당 행이 없으므로 최상위 학과인 공과대학과 인문대학만 출력된다."
682,,,,,"SELECT COUNT(CODE)
FROM TAB1
WHERE CODE LIKE '_1%' OR CODE LIKE '%A%';",8,7,5,4,,"3 _1%' 조건은 두 번째 값이 1 인 문자열을 나타내므로 A1C1, B1A0, C1A1, D1B2 총 4 개이고, '%A%' 조건은 A 를 포함하는 문자열이므로 A1C1, A2C2, B1A0, C1A1 총 4 개이다. OR 조건은 두 집합의 합집합(중복값은 한 번만)이므로 총 8 개에서 두 조건을 모두 만족하는 A1C1, B1A0, C1A1 을 제외하면 총 5 개이다."
683,,,,,"SELECT C1,C2
FROM SQLD_02
ORDER BY C1,C2 DESC ( );",NULL LAST,NULLS LAST,NULL IS LAST,IS NULL,,2 NULLS LAST는 NULL 값을 마지막에 정렬시키는 것이다.
684,,,,,"SELECT LPAD('**', (LEVEL-1)*2, ' ')||
EMPNO AS EMP, NAME
FROM TEST10
WHERE EMPNO <> 3
START WITH EMPNO = 3
CONNECT BY EMPNO = PRIOR MANAGER;",3,2,1,0,,2 위의 SQL에서 WHERE 조건에 의하여 EMPNO 3번은 조회에서 제외된다. 그리고 EMPNO가 3번으로 시작하여 계층형 조회를 한다. 따라서 EMPNO 1번과 2번 2개의 행이 조회된다.
685,,,,,"select count(*) from TEST11
where COL3 <> 3
start with COL3 = 4
connect by COL1 = prior COL2;",3,2,1,0,,1
686,,,,,"ALTER TABLE TAB2 ADD FOREIGN KEY(CLASS_NO) REFERENCES TAB1(NO) ON DELETE SET NULL;
DELETE FROM TAB1 WHERE NAME = 'C';",,,,,,2 ON DELETE SET NULL 옵션에 의해 TAB1 데이터 삭제 시 자식 데이터의 외래키 컬럼은 NULL로 수정된다.
687,,,,,"SELECT DEPTNO, JOB, SUM(SAL)
FROM SQLD_73
GROUP BY ( );","CUBE(DEPTNO, JOB)","DEPTNO, JOB","GROUPING SETS(DEPTNO, JOB)","ROLLUP(DEPTNO, JOB)",,"4 주어진 결괏값을 보면 1.DEPTNO별 합계, 2.DEPTNO, JOB별 합계, 3.전체 합계가 조회되므로 빈칸에는 그룹 함수 중 ROLLUP이 와야 한다."
688,,,,,"SELECT *
FROM SQLD27 ( ) SQLD27_2
ON SQLD27.COL1 = SQLD27_2.COL1;",INNER JOIN,FULL OUTER JOIN,RIGHT OUTER JOIN,LEFT OUTER JOIN,,3 주어진 두 개의 테이블에서는 같은 COL1 값을 갖는 튜플을 조회하고 우측 테이블에만 있는 값들이 추가로 조회되므로 RIGHT OUTER JOIN이다.
689,,,,,"[SQL]
SELECT CASE WHEN GROUPING(A.서비스ID) = 0 THEN A.서비스ID ELSE '합계', END AS 서비스ID
,CASE WHEN GROUPING (B.가입일자) = 0
THEN NVL (B.가입일자, '-') ELSE '소계' END AS 가입일자
,COUNT (B. 회원번호) AS 가입건수
FROM 서비스 A LEFT OUTER JOIN 서비스가입 B
ON (A.서비스ID = B. 서비스ID
AND B.가입일자 BETWEEN '2013-01-01' AND '2013-01-31')
GROUP BY ROLLUP (A.서비스ID, B.가입일자);",execute 'TRUNCATE TABLE DEPT';,execute immediate 'TRUNCATE TABLE DEPT';,DELETE FROM DEPT;,TRUNCATE TABLE DEPT;,,2 ROLLUP은 계층 구조를 가진 SUB TOTAL을 생성하는 함수로 나열된 컬럼의 순서가 변경되면 수행 결과도 변경된다. 위의 SQL문장은 서비스ID에 대해서 가입일자별 가입건수 및 소계와 전체 가입건수 를 구하되 Outer Join을 수행하였으므로 가입내역이 없는 서비스ID(004)에 대해서도 SUB TOTAL을 출력하고 있다. ④은 서비스ID 에 대해서 가입일자별 가입건수 및 소계와 전체 가입건수를 구한 것은 맞으나 LEFT OUTER JOIN이 아닌 INNER JOIN에 대한 결과로 서비스ID 004가 출력되지 않았다.
690,,,,,"CREATE TABLE MYTEST_TEMP (COL1 NUMBER(10));

UPDATE MYTEST SET COL1=130 WHERE COL2=10;
ROLLBACK;",AUTO COMMIT이 FALSE이므로 UPDATE구는 자동 COMMIT되지 않는다.,ORACLE에서 ROLLBACK을 실행하면 테이블은 생성되지 않는다.,ORACLE에서 ROLLBACK을 수행하면 UPDATE구는 취소된다.,SQL SERVER에서 ROLLBACK을 하는 경우 UPDATE구는 취소된다.,,2 CREATE TABLE 문구와 같은 DDL구는 ROLLBACK으로 취소되지 않는다.
691,,,,,"SELECT SUM(COL1)
FROM TAB1 T1
WHERE COL3 >= (SELECT AVG(COL3)
FROM TAB2 T2
WHERE T2.COL2 = T1.COL2);",23,9,0,,,"2 T2.COL2 값의 그룹별로 COL3의 평균보다 T1.COL3의 값이 큰 행을 찾고, 이들의 T1.COL1의 총 합을 구하는 질의절이다. T2에서 COL2의 값이 A인 그룹의 AVG(COL3)은 20이므로 T1에서 A그룹이면서 COL3의 값이 20보다 크거나 같은 대상을 찾으면 0건이 출력된다. 마찬가지로 T2에서 B그룹의AVG(COL3)을 구하면 20이고, T1의 B그룹중 COL3 의 값이 20보다 크거나 같은 행은 COL1의 값이 4,5인 행이므로 최종 결과는 9가 리턴된다."
692,,,,,"SELECT mgr, empno, ename, LEVEL, CONNECT_BY_ISLEAF, SYS_CONNECT_BY_PATH(ENAME,'-') ""PATH""
FROM limbest.EMP
START WITH mgr is null
Connect by prior empno = mgr;",LEVEL은 계층의 깊이를 의미하며 TEST1은 최상위 계층이다.,자식에서 부모로 가는 역방향이다.,"CONNECT_BY_ISLEAF는 LEAF이면 1을, 아니면 0을 반환한다.",EMPNO 1000번의 MGR은 NULL 값이다.,,2 위의 계층형 조회는 최상위 계층에서 하위 계층으로 검색하는 정방향 조회이다.
693,,,,,"SELECT COUNT(DISTINCT COL1)
FROM test31_1
WHERE COL3=
(SELECT COL3 FROM test31_2 WHERE
COL2 = 'A')",4,3,2,1,,3 서브쿼리는 COL2가 'A'인 것을 조회하므로 10이 나온다. 그리고 test31_1 테이블에서 COL3가 10인 것을 조회한다. 그러면 2건이 조회된다. 왜냐하면 DISTINCT는 COL1로 수행하므로 중복된 것이 없다.
694,,,,,"SELECT COUNT(TAB1.COL1)
FROM TAB1, TAB2
WHERE TAB1.COL2 = TAB2.COL2(+);",5,4,3,2,,"1 (+) 가 붙은 반대편 테이블이 기준이 되는 테이블로 TAB1 테이블을 기준 테이블로 LEFT OUTER JOIN이 수행된다. 즉, 조인 조건이 일치하지 않아도 TAB1은 생략되서는 안되므로 INNER JOIN의 결과에 TAB1의 COL2가 NULL, C인 경우 추가적으로 출력되므로 총 5건이 나온다."
695,,,,,"SELECT DISTINCT COL1, COL2
FROM MytestA
UNION ALL
SELECT COL1, COL2
FROM MytestB;",7,4,5,2,,"3 첫 번째 테이블에서 DISTINCT로 중복된 행이 제외되어 (1,2),(1,3) 두개의 행만 남고 두번 째 테이블과 UNION ALL로 중복을 포함하여 합쳐져 (1,2),(1,3),(1,2),(1,4),(1,5) 5개의 행이 조회된다."
